 NT G1 G2 G3 sum
ZBTB1 0.0002742391556183728 0.0007201986258124656 0.0005446652702132974 0.00043220345137357126 0.0019713065030177073
LOC100132354 0.0007581004078212314 0.0006368901648335536 0.0003432261524828646 0.00023171612425513193 0.0019699328493927816
LPP 0.0006223414525261387 0.0003881389821499163 0.00036555318683705745 0.000588239662105716 0.0019642732836188284
FAM131A 0.0006079020562747716 0.0008567718913799649 0.0002772782861188929 0.000219258542585481 0.0019612107763591104
IRF1 9.04226720994319e-05 0.0009168835549229922 0.00048238063760836045 0.0004683347797936197 0.0019580216444244044
HAPLN2 8.238086862297583e-05 0.00036461771504489154 0.0005818131035630581 0.0009218815300456699 0.0019506932172765955
DMP1 0.0005124067800031863 0.0007182493898392377 0.00032453808863502535 0.00037747139064131524 0.0019326656491187647
DDB2 0.00021539124100744276 0.0009098394611338536 0.0003753997450003466 0.0004279543597736228 0.0019285848069152656
ZNF248 0.0004654559906916533 0.0006657442984034568 0.000496325069451129 0.00030054204667173586 0.001928067405217975
COMT 0.00043335611472616035 0.00038269430841375736 0.0003908701623292229 0.0007196801426047517 0.0019266007280738923
SCG5 0.0007648556172515844 0.0002578543415521781 0.0004094508002894944 0.00048409583937682416 0.001916256598470081
THRAP3 7.276028281445213e-05 0.0009158636086687557 0.0005166105184713156 0.00040829738908898386 0.0019135317990435074
SEC11C 0.00022909910533877443 0.0008919421946056501 0.0003901779951107492 0.0004001438126229011 0.001911363107678075
KIFC3 0.00024297491910712528 0.0005695140659401787 0.0002684524868954434 0.0008276029982255574 0.0019085444701683048
C15orf51 0.0007140913710089238 0.00035437068474593683 0.0005370444717614504 0.00029390206718265746 0.0018994085946989685
CHMP4C 0.0002296752188042295 0.00037213103348487605 0.0004239680388961311 0.000870759709569901 0.0018965340007551378
C4orf47 0.000642283023115326 0.0004284738785053208 0.00031222814658269846 0.0005087370064149857 0.0018917220546183309
SGCE 0.00021874589358480403 0.0008290460676005793 0.0003342755543065951 0.0005007625675122399 0.0018828300830042183
